,Type,Dataset,Train Size,Validation Size,Test Size,Train F1,Train Recall,Train Precision,Train Accuracy,Validation F1,Validation Recall,Validation Precision,Validation Accuracy,Test F1,Test Recall,Test Precision,Test Accuracy,Params
0,Boosting,Outliers_NoCorr_NoST_NoPCA.csv,"(72901, 40)","(15465, 40)","(15595, 40)",0.9911801449444876,0.9909329090135938,0.9916959788458424,0.9909329090135938,0.9905873459576543,0.9903006789524733,0.9912086623933665,0.9903006789524733,0.989742326816332,0.9894838089131132,0.9903296740392535,0.9894838089131132,{'learning_rate': 0.1}
1,Boosting,Outliers_NoCorr_NoST_PCA.csv,"(72901, 2)","(15465, 2)","(15595, 2)",0.9280890288295347,0.92393794323809,0.9446862305999069,0.92393794323809,0.9276295343467759,0.9231813773035887,0.9447535547508059,0.9231813773035887,0.9301692948884588,0.9261942930426419,0.945968131602476,0.9261942930426419,{'learning_rate': 0.1}
2,Boosting,NoOutliers_NoCorr_NoST_PCA.csv,"(72901, 5)","(15465, 5)","(15595, 5)",0.9607978699360341,0.9601102865529966,0.9623816975436118,0.9601102865529966,0.9556566446824296,0.954671839637892,0.9575319883638551,0.954671839637892,0.9539582045524739,0.9526771401090093,0.9562038960826029,0.9526771401090093,{'learning_rate': 0.5}
3,Boosting,NoOutliers_NoCorr_NoST_NoPCA.csv,"(72901, 30)","(15465, 30)","(15595, 30)",0.9886992157358138,0.9883952209160368,0.9893042090532453,0.9883952209160368,0.9877234316307199,0.9873908826382153,0.98830022203999,0.9873908826382153,0.9871554848841143,0.9867265149086245,0.9879445238673471,0.9867265149086245,{'learning_rate': 0.1}
4,Boosting,NoOutliers_NoCorr_ST_PCA.csv,"(72901, 5)","(15465, 5)","(15595, 5)",0.9860998114766086,0.9860084223810373,0.98625842029901,0.9860084223810373,0.9778232432096394,0.9776915615906887,0.9779944232421777,0.9776915615906887,0.9789249190774217,0.978775248477076,0.9791361500126495,0.978775248477076,{'learning_rate': 0.5}
5,Boosting,NoOutliers_NoCorr_ST_NoPCA.csv,"(72901, 30)","(15465, 30)","(15595, 30)",0.9886992157358138,0.9883952209160368,0.9893042090532453,0.9883952209160368,0.9877889723181655,0.9874555447785321,0.988365564992374,0.9874555447785321,0.9871554848841143,0.9867265149086245,0.9879445238673471,0.9867265149086245,{'learning_rate': 0.1}
6,Boosting,Outliers_NoCorr_ST_PCA.csv,"(72901, 5)","(15465, 5)","(15595, 5)",0.975536250433965,0.976118297417045,0.9757682226659714,0.976118297417045,0.9713989740451329,0.9715486582605884,0.9722113607998378,0.9715486582605884,0.9705198874954105,0.9710163513946778,0.9705005498271425,0.9710163513946778,{'learning_rate': 0.5}
7,Boosting,Outliers_NoCorr_ST_NoPCA.csv,"(72901, 40)","(15465, 40)","(15595, 40)",0.9911801449444876,0.9909329090135938,0.9916959788458424,0.9909329090135938,0.9905877722153866,0.9903006789524733,0.9912097259929067,0.9903006789524733,0.989742326816332,0.9894838089131132,0.9903296740392535,0.9894838089131132,{'learning_rate': 0.1}
